geounit,Province.State,Country.Region,Lat,Long,date,confirmed,deaths,recovered
China_Shandong,Shandong,China,36.3427,118.1498,2020-03-17,761,7,746
China_Shandong,Shandong,China,36.3427,118.1498,2020-03-18,761,7,746
China_Shandong,Shandong,China,36.3427,118.1498,2020-03-19,761,7,747
China_Shandong,Shandong,China,36.3427,118.1498,2020-03-20,762,7,748
China_Shandong,Shandong,China,36.3427,118.1498,2020-03-21,764,7,749
China_Shandong,Shandong,China,36.3427,118.1498,2020-03-22,767,7,750
China_Shandong,Shandong,China,36.3427,118.1498,2020-03-23,768,7,751
China_Shandong,Shandong,China,36.3427,118.1498,2020-03-24,768,7,752
China_Shandong,Shandong,China,36.3427,118.1498,2020-03-25,769,7,752
China_Shandong,Shandong,China,36.3427,118.1498,2020-03-26,771,7,752
China_Shandong,Shandong,China,36.3427,118.1498,2020-03-27,772,7,752
China_Shandong,Shandong,China,36.3427,118.1498,2020-03-28,772,7,752
China_Shandong,Shandong,China,36.3427,118.1498,2020-03-29,772,7,752
China_Shandong,Shandong,China,36.3427,118.1498,2020-03-30,773,7,753
China_Shandong,Shandong,China,36.3427,118.1498,2020-03-31,774,7,753
China_Shandong,Shandong,China,36.3427,118.1498,2020-04-01,774,7,753
China_Shandong,Shandong,China,36.3427,118.1498,2020-04-02,775,7,753
China_Shandong,Shandong,China,36.3427,118.1498,2020-04-03,778,7,754
China_Shandong,Shandong,China,36.3427,118.1498,2020-04-04,778,7,755
China_Shandong,Shandong,China,36.3427,118.1498,2020-04-05,779,7,755
China_Shandong,Shandong,China,36.3427,118.1498,2020-04-06,780,7,755
China_Shandong,Shandong,China,36.3427,118.1498,2020-04-07,781,7,755
China_Shandong,Shandong,China,36.3427,118.1498,2020-04-08,783,7,755
China_Shandong,Shandong,China,36.3427,118.1498,2020-04-09,783,7,756
China_Shandong,Shandong,China,36.3427,118.1498,2020-04-10,783,7,756
China_Shandong,Shandong,China,36.3427,118.1498,2020-04-11,784,7,757
China_Shandong,Shandong,China,36.3427,118.1498,2020-04-12,784,7,757
China_Shandong,Shandong,China,36.3427,118.1498,2020-04-13,784,7,758
China_Shandong,Shandong,China,36.3427,118.1498,2020-04-14,784,7,759
China_Shandong,Shandong,China,36.3427,118.1498,2020-04-15,784,7,761
China_Shandong,Shandong,China,36.3427,118.1498,2020-04-16,784,7,761
China_Shandong,Shandong,China,36.3427,118.1498,2020-04-17,787,7,761
China_Shandong,Shandong,China,36.3427,118.1498,2020-04-18,787,7,765
China_Shandong,Shandong,China,36.3427,118.1498,2020-04-19,787,7,765
China_Shanghai,Shanghai,China,31.201999999999998,121.4491,2020-01-22,9,0,0
China_Shanghai,Shanghai,China,31.201999999999998,121.4491,2020-01-23,16,0,0
China_Shanghai,Shanghai,China,31.201999999999998,121.4491,2020-01-24,20,0,1
China_Shanghai,Shanghai,China,31.201999999999998,121.4491,2020-01-25,33,0,1
China_Shanghai,Shanghai,China,31.201999999999998,121.4491,2020-01-26,40,1,1
China_Shanghai,Shanghai,China,31.201999999999998,121.4491,2020-01-27,53,1,3
China_Shanghai,Shanghai,China,31.201999999999998,121.4491,2020-01-28,66,1,4
China_Shanghai,Shanghai,China,31.201999999999998,121.4491,2020-01-29,96,1,5
China_Shanghai,Shanghai,China,31.201999999999998,121.4491,2020-01-30,112,1,5
China_Shanghai,Shanghai,China,31.201999999999998,121.4491,2020-01-31,135,1,9
China_Shanghai,Shanghai,China,31.201999999999998,121.4491,2020-02-01,169,1,10
China_Shanghai,Shanghai,China,31.201999999999998,121.4491,2020-02-02,182,1,10
China_Shanghai,Shanghai,China,31.201999999999998,121.4491,2020-02-03,203,1,10
China_Shanghai,Shanghai,China,31.201999999999998,121.4491,2020-02-04,219,1,12
China_Shanghai,Shanghai,China,31.201999999999998,121.4491,2020-02-05,243,1,15
China_Shanghai,Shanghai,China,31.201999999999998,121.4491,2020-02-06,257,1,25
China_Shanghai,Shanghai,China,31.201999999999998,121.4491,2020-02-07,277,1,30
China_Shanghai,Shanghai,China,31.201999999999998,121.4491,2020-02-08,286,1,41
China_Shanghai,Shanghai,China,31.201999999999998,121.4491,2020-02-09,293,1,44
China_Shanghai,Shanghai,China,31.201999999999998,121.4491,2020-02-10,299,1,48
China_Shanghai,Shanghai,China,31.201999999999998,121.4491,2020-02-11,303,1,52
China_Shanghai,Shanghai,China,31.201999999999998,121.4491,2020-02-12,311,1,57
China_Shanghai,Shanghai,China,31.201999999999998,121.4491,2020-02-13,315,1,62
China_Shanghai,Shanghai,China,31.201999999999998,121.4491,2020-02-14,318,1,90
China_Shanghai,Shanghai,China,31.201999999999998,121.4491,2020-02-15,326,1,124
China_Shanghai,Shanghai,China,31.201999999999998,121.4491,2020-02-16,328,1,140
China_Shanghai,Shanghai,China,31.201999999999998,121.4491,2020-02-17,333,1,161
China_Shanghai,Shanghai,China,31.201999999999998,121.4491,2020-02-18,333,1,177
China_Shanghai,Shanghai,China,31.201999999999998,121.4491,2020-02-19,333,2,186
China_Shanghai,Shanghai,China,31.201999999999998,121.4491,2020-02-20,334,2,199
China_Shanghai,Shanghai,China,31.201999999999998,121.4491,2020-02-21,334,2,211
China_Shanghai,Shanghai,China,31.201999999999998,121.4491,2020-02-22,335,3,227
China_Shanghai,Shanghai,China,31.201999999999998,121.4491,2020-02-23,335,3,249
China_Shanghai,Shanghai,China,31.201999999999998,121.4491,2020-02-24,335,3,261
China_Shanghai,Shanghai,China,31.201999999999998,121.4491,2020-02-25,336,3,268
China_Shanghai,Shanghai,China,31.201999999999998,121.4491,2020-02-26,337,3,272
China_Shanghai,Shanghai,China,31.201999999999998,121.4491,2020-02-27,337,3,276
China_Shanghai,Shanghai,China,31.201999999999998,121.4491,2020-02-28,337,3,279
China_Shanghai,Shanghai,China,31.201999999999998,121.4491,2020-02-29,337,3,287
China_Shanghai,Shanghai,China,31.201999999999998,121.4491,2020-03-01,337,3,290
China_Shanghai,Shanghai,China,31.201999999999998,121.4491,2020-03-02,337,3,292
China_Shanghai,Shanghai,China,31.201999999999998,121.4491,2020-03-03,338,3,294
China_Shanghai,Shanghai,China,31.201999999999998,121.4491,2020-03-04,338,3,298
China_Shanghai,Shanghai,China,31.201999999999998,121.4491,2020-03-05,339,3,303
China_Shanghai,Shanghai,China,31.201999999999998,121.4491,2020-03-06,342,3,306
China_Shanghai,Shanghai,China,31.201999999999998,121.4491,2020-03-07,342,3,313
China_Shanghai,Shanghai,China,31.201999999999998,121.4491,2020-03-08,342,3,314
China_Shanghai,Shanghai,China,31.201999999999998,121.4491,2020-03-09,342,3,315
China_Shanghai,Shanghai,China,31.201999999999998,121.4491,2020-03-10,344,3,319
China_Shanghai,Shanghai,China,31.201999999999998,121.4491,2020-03-11,344,3,320
China_Shanghai,Shanghai,China,31.201999999999998,121.4491,2020-03-12,344,3,321
China_Shanghai,Shanghai,China,31.201999999999998,121.4491,2020-03-13,346,3,324
China_Shanghai,Shanghai,China,31.201999999999998,121.4491,2020-03-14,353,3,324
China_Shanghai,Shanghai,China,31.201999999999998,121.4491,2020-03-15,353,3,324
China_Shanghai,Shanghai,China,31.201999999999998,121.4491,2020-03-16,355,3,325
China_Shanghai,Shanghai,China,31.201999999999998,121.4491,2020-03-17,358,3,325
China_Shanghai,Shanghai,China,31.201999999999998,121.4491,2020-03-18,361,3,326
China_Shanghai,Shanghai,China,31.201999999999998,121.4491,2020-03-19,363,3,326
China_Shanghai,Shanghai,China,31.201999999999998,121.4491,2020-03-20,371,3,326
China_Shanghai,Shanghai,China,31.201999999999998,121.4491,2020-03-21,380,3,327
China_Shanghai,Shanghai,China,31.201999999999998,121.4491,2020-03-22,404,4,328
China_Shanghai,Shanghai,China,31.201999999999998,121.4491,2020-03-23,404,4,329
China_Shanghai,Shanghai,China,31.201999999999998,121.4491,2020-03-24,414,4,330
China_Shanghai,Shanghai,China,31.201999999999998,121.4491,2020-03-25,433,5,330
China_Shanghai,Shanghai,China,31.201999999999998,121.4491,2020-03-26,451,5,331
China_Shanghai,Shanghai,China,31.201999999999998,121.4491,2020-03-27,468,5,334
China_Shanghai,Shanghai,China,31.201999999999998,121.4491,2020-03-28,485,5,334
China_Shanghai,Shanghai,China,31.201999999999998,121.4491,2020-03-29,492,5,334
China_Shanghai,Shanghai,China,31.201999999999998,121.4491,2020-03-30,498,5,338
China_Shanghai,Shanghai,China,31.201999999999998,121.4491,2020-03-31,509,5,341
China_Shanghai,Shanghai,China,31.201999999999998,121.4491,2020-04-01,516,6,341
China_Shanghai,Shanghai,China,31.201999999999998,121.4491,2020-04-02,522,6,343
China_Shanghai,Shanghai,China,31.201999999999998,121.4491,2020-04-03,526,6,348
China_Shanghai,Shanghai,China,31.201999999999998,121.4491,2020-04-04,529,6,356
China_Shanghai,Shanghai,China,31.201999999999998,121.4491,2020-04-05,531,6,383
China_Shanghai,Shanghai,China,31.201999999999998,121.4491,2020-04-06,536,6,389
China_Shanghai,Shanghai,China,31.201999999999998,121.4491,2020-04-07,538,6,406
China_Shanghai,Shanghai,China,31.201999999999998,121.4491,2020-04-08,543,7,418
China_Shanghai,Shanghai,China,31.201999999999998,121.4491,2020-04-09,552,7,422
China_Shanghai,Shanghai,China,31.201999999999998,121.4491,2020-04-10,555,7,435
China_Shanghai,Shanghai,China,31.201999999999998,121.4491,2020-04-11,555,7,438
China_Shanghai,Shanghai,China,31.201999999999998,121.4491,2020-04-12,607,7,446
China_Shanghai,Shanghai,China,31.201999999999998,121.4491,2020-04-13,618,7,446
China_Shanghai,Shanghai,China,31.201999999999998,121.4491,2020-04-14,618,7,468
China_Shanghai,Shanghai,China,31.201999999999998,121.4491,2020-04-15,622,7,485
China_Shanghai,Shanghai,China,31.201999999999998,121.4491,2020-04-16,628,7,489
China_Shanghai,Shanghai,China,31.201999999999998,121.4491,2020-04-17,628,7,512
China_Shanghai,Shanghai,China,31.201999999999998,121.4491,2020-04-18,628,7,512
China_Shanghai,Shanghai,China,31.201999999999998,121.4491,2020-04-19,635,7,521
China_Shanxi,Shanxi,China,37.5777,112.2922,2020-01-22,1,0,0
China_Shanxi,Shanxi,China,37.5777,112.2922,2020-01-23,1,0,0
China_Shanxi,Shanxi,China,37.5777,112.2922,2020-01-24,1,0,0
China_Shanxi,Shanxi,China,37.5777,112.2922,2020-01-25,6,0,0
China_Shanxi,Shanxi,China,37.5777,112.2922,2020-01-26,9,0,0
China_Shanxi,Shanxi,China,37.5777,112.2922,2020-01-27,13,0,0
China_Shanxi,Shanxi,China,37.5777,112.2922,2020-01-28,27,0,0
China_Shanxi,Shanxi,China,37.5777,112.2922,2020-01-29,27,0,1
China_Shanxi,Shanxi,China,37.5777,112.2922,2020-01-30,35,0,1
China_Shanxi,Shanxi,China,37.5777,112.2922,2020-01-31,39,0,1
China_Shanxi,Shanxi,China,37.5777,112.2922,2020-02-01,47,0,1
China_Shanxi,Shanxi,China,37.5777,112.2922,2020-02-02,66,0,3
China_Shanxi,Shanxi,China,37.5777,112.2922,2020-02-03,74,0,2
China_Shanxi,Shanxi,China,37.5777,112.2922,2020-02-04,81,0,4
China_Shanxi,Shanxi,China,37.5777,112.2922,2020-02-05,81,0,5
China_Shanxi,Shanxi,China,37.5777,112.2922,2020-02-06,96,0,12
China_Shanxi,Shanxi,China,37.5777,112.2922,2020-02-07,104,0,15
China_Shanxi,Shanxi,China,37.5777,112.2922,2020-02-08,115,0,21
China_Shanxi,Shanxi,China,37.5777,112.2922,2020-02-09,119,0,25
China_Shanxi,Shanxi,China,37.5777,112.2922,2020-02-10,119,0,25
China_Shanxi,Shanxi,China,37.5777,112.2922,2020-02-11,124,0,30
China_Shanxi,Shanxi,China,37.5777,112.2922,2020-02-12,126,0,33
China_Shanxi,Shanxi,China,37.5777,112.2922,2020-02-13,126,0,36
China_Shanxi,Shanxi,China,37.5777,112.2922,2020-02-14,127,0,38
China_Shanxi,Shanxi,China,37.5777,112.2922,2020-02-15,128,0,46
China_Shanxi,Shanxi,China,37.5777,112.2922,2020-02-16,129,0,50
China_Shanxi,Shanxi,China,37.5777,112.2922,2020-02-17,130,0,53
China_Shanxi,Shanxi,China,37.5777,112.2922,2020-02-18,131,0,61
China_Shanxi,Shanxi,China,37.5777,112.2922,2020-02-19,131,0,68
China_Shanxi,Shanxi,China,37.5777,112.2922,2020-02-20,132,0,76
China_Shanxi,Shanxi,China,37.5777,112.2922,2020-02-21,132,0,78
China_Shanxi,Shanxi,China,37.5777,112.2922,2020-02-22,132,0,81
China_Shanxi,Shanxi,China,37.5777,112.2922,2020-02-23,132,0,88
China_Shanxi,Shanxi,China,37.5777,112.2922,2020-02-24,133,0,94
China_Shanxi,Shanxi,China,37.5777,112.2922,2020-02-25,133,0,98
China_Shanxi,Shanxi,China,37.5777,112.2922,2020-02-26,133,0,104
China_Shanxi,Shanxi,China,37.5777,112.2922,2020-02-27,133,0,107
China_Shanxi,Shanxi,China,37.5777,112.2922,2020-02-28,133,0,112
China_Shanxi,Shanxi,China,37.5777,112.2922,2020-02-29,133,0,114
China_Shanxi,Shanxi,China,37.5777,112.2922,2020-03-01,133,0,116
China_Shanxi,Shanxi,China,37.5777,112.2922,2020-03-02,133,0,119
China_Shanxi,Shanxi,China,37.5777,112.2922,2020-03-03,133,0,124
China_Shanxi,Shanxi,China,37.5777,112.2922,2020-03-04,133,0,124
China_Shanxi,Shanxi,China,37.5777,112.2922,2020-03-05,133,0,126
China_Shanxi,Shanxi,China,37.5777,112.2922,2020-03-06,133,0,126
China_Shanxi,Shanxi,China,37.5777,112.2922,2020-03-07,133,0,126
China_Shanxi,Shanxi,China,37.5777,112.2922,2020-03-08,133,0,126
China_Shanxi,Shanxi,China,37.5777,112.2922,2020-03-09,133,0,127
China_Shanxi,Shanxi,China,37.5777,112.2922,2020-03-10,133,0,131
China_Shanxi,Shanxi,China,37.5777,112.2922,2020-03-11,133,0,131
China_Shanxi,Shanxi,China,37.5777,112.2922,2020-03-12,133,0,132
China_Shanxi,Shanxi,China,37.5777,112.2922,2020-03-13,133,0,133
China_Shanxi,Shanxi,China,37.5777,112.2922,2020-03-14,133,0,133
China_Shanxi,Shanxi,China,37.5777,112.2922,2020-03-15,133,0,133
China_Shanxi,Shanxi,China,37.5777,112.2922,2020-03-16,133,0,133
China_Shanxi,Shanxi,China,37.5777,112.2922,2020-03-17,133,0,133
China_Shanxi,Shanxi,China,37.5777,112.2922,2020-03-18,133,0,133
China_Shanxi,Shanxi,China,37.5777,112.2922,2020-03-19,133,0,133
China_Shanxi,Shanxi,China,37.5777,112.2922,2020-03-20,133,0,133
China_Shanxi,Shanxi,China,37.5777,112.2922,2020-03-21,133,0,133
China_Shanxi,Shanxi,China,37.5777,112.2922,2020-03-22,133,0,133
China_Shanxi,Shanxi,China,37.5777,112.2922,2020-03-23,134,0,133
China_Shanxi,Shanxi,China,37.5777,112.2922,2020-03-24,134,0,133
China_Shanxi,Shanxi,China,37.5777,112.2922,2020-03-25,134,0,133
China_Shanxi,Shanxi,China,37.5777,112.2922,2020-03-26,135,0,133
China_Shanxi,Shanxi,China,37.5777,112.2922,2020-03-27,135,0,133
China_Shanxi,Shanxi,China,37.5777,112.2922,2020-03-28,135,0,133
China_Shanxi,Shanxi,China,37.5777,112.2922,2020-03-29,136,0,133
China_Shanxi,Shanxi,China,37.5777,112.2922,2020-03-30,136,0,133
China_Shanxi,Shanxi,China,37.5777,112.2922,2020-03-31,136,0,133
China_Shanxi,Shanxi,China,37.5777,112.2922,2020-04-01,137,0,133
China_Shanxi,Shanxi,China,37.5777,112.2922,2020-04-02,137,0,133
China_Shanxi,Shanxi,China,37.5777,112.2922,2020-04-03,137,0,133
China_Shanxi,Shanxi,China,37.5777,112.2922,2020-04-04,137,0,133
China_Shanxi,Shanxi,China,37.5777,112.2922,2020-04-05,138,0,133
China_Shanxi,Shanxi,China,37.5777,112.2922,2020-04-06,138,0,133
China_Shanxi,Shanxi,China,37.5777,112.2922,2020-04-07,138,0,133
China_Shanxi,Shanxi,China,37.5777,112.2922,2020-04-08,163,0,134
China_Shanxi,Shanxi,China,37.5777,112.2922,2020-04-09,166,0,134
China_Shanxi,Shanxi,China,37.5777,112.2922,2020-04-10,168,0,134
China_Shanxi,Shanxi,China,37.5777,112.2922,2020-04-11,172,0,135
China_Shanxi,Shanxi,China,37.5777,112.2922,2020-04-12,172,0,135
China_Shanxi,Shanxi,China,37.5777,112.2922,2020-04-13,173,0,135
China_Shanxi,Shanxi,China,37.5777,112.2922,2020-04-14,173,0,135
China_Shanxi,Shanxi,China,37.5777,112.2922,2020-04-15,186,0,135
China_Shanxi,Shanxi,China,37.5777,112.2922,2020-04-16,194,0,135
China_Shanxi,Shanxi,China,37.5777,112.2922,2020-04-17,197,0,135
China_Shanxi,Shanxi,China,37.5777,112.2922,2020-04-18,197,0,135
China_Shanxi,Shanxi,China,37.5777,112.2922,2020-04-19,197,0,135
China_Sichuan,Sichuan,China,30.6171,102.7103,2020-01-22,5,0,0
China_Sichuan,Sichuan,China,30.6171,102.7103,2020-01-23,8,0,0
China_Sichuan,Sichuan,China,30.6171,102.7103,2020-01-24,15,0,0
China_Sichuan,Sichuan,China,30.6171,102.7103,2020-01-25,28,0,0
China_Sichuan,Sichuan,China,30.6171,102.7103,2020-01-26,44,0,0
China_Sichuan,Sichuan,China,30.6171,102.7103,2020-01-27,69,0,0
China_Sichuan,Sichuan,China,30.6171,102.7103,2020-01-28,90,0,0
China_Sichuan,Sichuan,China,30.6171,102.7103,2020-01-29,108,1,1
China_Sichuan,Sichuan,China,30.6171,102.7103,2020-01-30,142,1,1
China_Sichuan,Sichuan,China,30.6171,102.7103,2020-01-31,177,1,1
China_Sichuan,Sichuan,China,30.6171,102.7103,2020-02-01,207,1,3
China_Sichuan,Sichuan,China,30.6171,102.7103,2020-02-02,231,1,11
China_Sichuan,Sichuan,China,30.6171,102.7103,2020-02-03,254,1,14
China_Sichuan,Sichuan,China,30.6171,102.7103,2020-02-04,282,1,14
China_Sichuan,Sichuan,China,30.6171,102.7103,2020-02-05,301,1,24
China_Sichuan,Sichuan,China,30.6171,102.7103,2020-02-06,321,1,31
China_Sichuan,Sichuan,China,30.6171,102.7103,2020-02-07,344,1,42
China_Sichuan,Sichuan,China,30.6171,102.7103,2020-02-08,364,1,60
China_Sichuan,Sichuan,China,30.6171,102.7103,2020-02-09,386,1,71
China_Sichuan,Sichuan,China,30.6171,102.7103,2020-02-10,405,1,80
China_Sichuan,Sichuan,China,30.6171,102.7103,2020-02-11,417,1,85
China_Sichuan,Sichuan,China,30.6171,102.7103,2020-02-12,436,1,92
China_Sichuan,Sichuan,China,30.6171,102.7103,2020-02-13,451,1,104
China_Sichuan,Sichuan,China,30.6171,102.7103,2020-02-14,463,1,114
China_Sichuan,Sichuan,China,30.6171,102.7103,2020-02-15,470,1,119
China_Sichuan,Sichuan,China,30.6171,102.7103,2020-02-16,481,3,131
China_Sichuan,Sichuan,China,30.6171,102.7103,2020-02-17,495,3,156
China_Sichuan,Sichuan,China,30.6171,102.7103,2020-02-18,508,3,169
China_Sichuan,Sichuan,China,30.6171,102.7103,2020-02-19,514,3,188
China_Sichuan,Sichuan,China,30.6171,102.7103,2020-02-20,520,3,217
China_Sichuan,Sichuan,China,30.6171,102.7103,2020-02-21,525,3,231
China_Sichuan,Sichuan,China,30.6171,102.7103,2020-02-22,526,3,250
China_Sichuan,Sichuan,China,30.6171,102.7103,2020-02-23,526,3,261
China_Sichuan,Sichuan,China,30.6171,102.7103,2020-02-24,527,3,276
China_Sichuan,Sichuan,China,30.6171,102.7103,2020-02-25,529,3,289
China_Sichuan,Sichuan,China,30.6171,102.7103,2020-02-26,531,3,307
China_Sichuan,Sichuan,China,30.6171,102.7103,2020-02-27,534,3,321
China_Sichuan,Sichuan,China,30.6171,102.7103,2020-02-28,538,3,338
China_Sichuan,Sichuan,China,30.6171,102.7103,2020-02-29,538,3,351
China_Sichuan,Sichuan,China,30.6171,102.7103,2020-03-01,538,3,365
China_Sichuan,Sichuan,China,30.6171,102.7103,2020-03-02,538,3,386
China_Sichuan,Sichuan,China,30.6171,102.7103,2020-03-03,538,3,394
China_Sichuan,Sichuan,China,30.6171,102.7103,2020-03-04,538,3,406
China_Sichuan,Sichuan,China,30.6171,102.7103,2020-03-05,539,3,425
China_Sichuan,Sichuan,China,30.6171,102.7103,2020-03-06,539,3,442
China_Sichuan,Sichuan,China,30.6171,102.7103,2020-03-07,539,3,454
China_Sichuan,Sichuan,China,30.6171,102.7103,2020-03-08,539,3,464
China_Sichuan,Sichuan,China,30.6171,102.7103,2020-03-09,539,3,466
China_Sichuan,Sichuan,China,30.6171,102.7103,2020-03-10,539,3,478
China_Sichuan,Sichuan,China,30.6171,102.7103,2020-03-11,539,3,488
China_Sichuan,Sichuan,China,30.6171,102.7103,2020-03-12,539,3,498
China_Sichuan,Sichuan,China,30.6171,102.7103,2020-03-13,539,3,503
China_Sichuan,Sichuan,China,30.6171,102.7103,2020-03-14,539,3,511
China_Sichuan,Sichuan,China,30.6171,102.7103,2020-03-15,539,3,516
China_Sichuan,Sichuan,China,30.6171,102.7103,2020-03-16,539,3,516
China_Sichuan,Sichuan,China,30.6171,102.7103,2020-03-17,540,3,520
China_Sichuan,Sichuan,China,30.6171,102.7103,2020-03-18,540,3,525
China_Sichuan,Sichuan,China,30.6171,102.7103,2020-03-19,540,3,536
China_Sichuan,Sichuan,China,30.6171,102.7103,2020-03-20,541,3,536
China_Sichuan,Sichuan,China,30.6171,102.7103,2020-03-21,542,3,536
China_Sichuan,Sichuan,China,30.6171,102.7103,2020-03-22,543,3,536
China_Sichuan,Sichuan,China,30.6171,102.7103,2020-03-23,543,3,536
China_Sichuan,Sichuan,China,30.6171,102.7103,2020-03-24,545,3,536
China_Sichuan,Sichuan,China,30.6171,102.7103,2020-03-25,547,3,536
China_Sichuan,Sichuan,China,30.6171,102.7103,2020-03-26,547,3,536
China_Sichuan,Sichuan,China,30.6171,102.7103,2020-03-27,548,3,536
China_Sichuan,Sichuan,China,30.6171,102.7103,2020-03-28,548,3,536
China_Sichuan,Sichuan,China,30.6171,102.7103,2020-03-29,550,3,536
China_Sichuan,Sichuan,China,30.6171,102.7103,2020-03-30,550,3,536
China_Sichuan,Sichuan,China,30.6171,102.7103,2020-03-31,550,3,536
China_Sichuan,Sichuan,China,30.6171,102.7103,2020-04-01,552,3,537
China_Sichuan,Sichuan,China,30.6171,102.7103,2020-04-02,554,3,537
China_Sichuan,Sichuan,China,30.6171,102.7103,2020-04-03,555,3,537
China_Sichuan,Sichuan,China,30.6171,102.7103,2020-04-04,557,3,538
China_Sichuan,Sichuan,China,30.6171,102.7103,2020-04-05,558,3,539
China_Sichuan,Sichuan,China,30.6171,102.7103,2020-04-06,559,3,540
China_Sichuan,Sichuan,China,30.6171,102.7103,2020-04-07,560,3,541
China_Sichuan,Sichuan,China,30.6171,102.7103,2020-04-08,560,3,541
China_Sichuan,Sichuan,China,30.6171,102.7103,2020-04-09,560,3,541
China_Sichuan,Sichuan,China,30.6171,102.7103,2020-04-10,560,3,546
China_Sichuan,Sichuan,China,30.6171,102.7103,2020-04-11,560,3,547
China_Sichuan,Sichuan,China,30.6171,102.7103,2020-04-12,560,3,547
China_Sichuan,Sichuan,China,30.6171,102.7103,2020-04-13,560,3,548
China_Sichuan,Sichuan,China,30.6171,102.7103,2020-04-14,560,3,548
China_Sichuan,Sichuan,China,30.6171,102.7103,2020-04-15,560,3,550
China_Sichuan,Sichuan,China,30.6171,102.7103,2020-04-16,560,3,552
China_Sichuan,Sichuan,China,30.6171,102.7103,2020-04-17,560,3,552
China_Sichuan,Sichuan,China,30.6171,102.7103,2020-04-18,561,3,553
China_Sichuan,Sichuan,China,30.6171,102.7103,2020-04-19,561,3,554
China_Tianjin,Tianjin,China,39.3054,117.323,2020-01-22,4,0,0
China_Tianjin,Tianjin,China,39.3054,117.323,2020-01-23,4,0,0
China_Tianjin,Tianjin,China,39.3054,117.323,2020-01-24,8,0,0
China_Tianjin,Tianjin,China,39.3054,117.323,2020-01-25,10,0,0
China_Tianjin,Tianjin,China,39.3054,117.323,2020-01-26,14,0,0
China_Tianjin,Tianjin,China,39.3054,117.323,2020-01-27,23,0,0
China_Tianjin,Tianjin,China,39.3054,117.323,2020-01-28,24,0,0
China_Tianjin,Tianjin,China,39.3054,117.323,2020-01-29,27,0,0
China_Tianjin,Tianjin,China,39.3054,117.323,2020-01-30,31,0,0
China_Tianjin,Tianjin,China,39.3054,117.323,2020-01-31,32,0,0
China_Tianjin,Tianjin,China,39.3054,117.323,2020-02-01,41,0,0
China_Tianjin,Tianjin,China,39.3054,117.323,2020-02-02,48,0,1
China_Tianjin,Tianjin,China,39.3054,117.323,2020-02-03,60,0,1
China_Tianjin,Tianjin,China,39.3054,117.323,2020-02-04,67,0,2
China_Tianjin,Tianjin,China,39.3054,117.323,2020-02-05,69,1,2
China_Tianjin,Tianjin,China,39.3054,117.323,2020-02-06,79,1,2
China_Tianjin,Tianjin,China,39.3054,117.323,2020-02-07,81,1,2
China_Tianjin,Tianjin,China,39.3054,117.323,2020-02-08,88,1,4
China_Tianjin,Tianjin,China,39.3054,117.323,2020-02-09,91,1,4
China_Tianjin,Tianjin,China,39.3054,117.323,2020-02-10,95,1,8
