Id_data;Id_site;Etat;biotope;Id_method;Id_ecoute;Regne;Famille;Genre;Espece;Nom_sc;Nom_co;Taxonomic_order;Count;Index
INSULAAV831;A1SO;degrade;FTF;p1;A1SOp1;Animalia;Tyrannidae;Tyrannus;dominicensis;Tyrannus dominicensis;Tyran gris;16693;3;AV_106
INSULAAV832;A1SO;degrade;FTF;p2;A1SOp2;Animalia;Tyrannidae;Tyrannus;dominicensis;Tyrannus dominicensis;Tyran gris;16693;3;AV_107
INSULAAV833;A1SO;degrade;FTF;p3;A1SOp3;Animalia;Tyrannidae;Tyrannus;dominicensis;Tyrannus dominicensis;Tyran gris;16693;3;AV_108
INSULAAV834;A1SO;degrade;FTF;p1;A1SOp1;Animalia;Vireonidae;Vireo;altiloquus;Vireo altiloquus;Viréo à  moustaches;18439;1;AV_106
INSULAAV835;A1SO;degrade;FTF;p2;A1SOp2;Animalia;Vireonidae;Vireo;altiloquus;Vireo altiloquus;Viréo à  moustaches;18439;1;AV_107
INSULAAV836;A1SO;degrade;FTF;p3;A1SOp3;Animalia;Vireonidae;Vireo;altiloquus;Vireo altiloquus;Viréo à  moustaches;18439;1;AV_108
INSULAAV837;A1SO;degrade;FTF;p2;A1SOp2;Animalia;Mimidae;Allenia;fusca;Allenia fusca;Moqueur grivotte;26916;1;AV_107
INSULAAV838;A1SO;degrade;FTF;p3;A1SOp3;Animalia;Mimidae;Allenia;fusca;Allenia fusca;Moqueur grivotte;26916;1;AV_108
INSULAAV839;A1SO;degrade;FTF;p1;A1SOp1;Animalia;Icteridae;Quiscalus;lugubris;Quiscalus lugubris;Quiscale merle;32612;2;AV_106
INSULAAV840;A1SO;degrade;FTF;p2;A1SOp2;Animalia;Icteridae;Quiscalus;lugubris;Quiscalus lugubris;Quiscale merle;32612;1;AV_107
INSULAAV841;A1SO;degrade;FTF;p3;A1SOp3;Animalia;Parulidae;Setophaga;petechia;Setophaga petechia;Paruline jaune;32798;1;AV_108
INSULAAV842;A1SO;degrade;FTF;p2;A1SOp2;Animalia;Thraupidae;Coereba;flaveola;Coereba flaveola;Sucrier à  ventre jaune;34294;1;AV_107
INSULAAV843;A1SO;degrade;FTF;p3;A1SOp3;Animalia;Thraupidae;Coereba;flaveola;Coereba flaveola;Sucrier à  ventre jaune;34294;1;AV_108
INSULAAV844;A1SO;degrade;FTF;p2;A1SOp2;Animalia;Thraupidae;Loxigilla;noctis;Loxigilla noctis;Sporophile rouge-gorge;34361;1;AV_107
INSULAAV845;A1SO;degrade;FTF;p3;A1SOp3;Animalia;Thraupidae;Loxigilla;noctis;Loxigilla noctis;Sporophile rouge-gorge;34361;1;AV_108
INSULAAV846;A1SO;degrade;FTF;p1;A1SOp1;Animalia;Thraupidae;Saltator;albicollis;Saltator albicollis;Saltator gros-bec;34479;1;AV_106
INSULAAV847;A1SO;degrade;FTF;p2;A1SOp2;Animalia;Thraupidae;Saltator;albicollis;Saltator albicollis;Saltator gros-bec;34479;2;AV_107
INSULAAV848;A1SO;degrade;FTF;p3;A1SOp3;Animalia;Thraupidae;Saltator;albicollis;Saltator albicollis;Saltator gros-bec;34479;2;AV_108
